TIME,PRICE,SIGNAL,P&L
2022-05-23 12:22:12+05:30,3499.10009765625,sell,0
2022-05-23 12:23:48+05:30,3495.300048828125,sell,0
2022-05-23 12:24:12+05:30,3497.0,sell,0
