TIME,PRICE,SIGNAL,P&L
2022-05-23 12:21:56+05:30,766.4000244140625,,0
2022-05-23 12:23:02+05:30,766.7999877929688,,0
2022-05-23 12:23:00+05:30,766.8499755859375,,0
