TIME,PRICE,SIGNAL,P&L
2022-05-20 15:30:00+05:30,332.79998779296875,buy,0
2022-05-20 15:30:00+05:30,332.79998779296875,buy,0
2022-05-20 15:30:00+05:30,332.79998779296875,buy,0
