TIME,PRICE,SIGNAL,P&L
2022-05-20 15:30:00+05:30,767.5499877929688,buy,0
2022-05-20 15:30:00+05:30,767.5499877929688,buy,0
2022-05-20 15:30:00+05:30,767.5499877929688,buy,0
2022-05-20 15:30:00+05:30,767.5499877929688,buy,0
